CustomerID,Age,Gender,Tenure_Months,Monthly_Charges,Contract_Type,Internet_Service,Tech_Support,Payment_Method,Churn
364,50,Male,49,63.97,Month-to-Month,Fiber Optic,Yes,Electronic Check,No
365,21,Female,50,114.47,One Year,DSL,No,Bank Transfer,No
366,50,Male,4,46.07,Two Year,DSL,No,Mailed Check,No
367,31,Male,50,77.33,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
368,38,Female,3,108.09,One Year,Fiber Optic,Yes,Mailed Check,Yes
369,65,Male,16,79.31,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
370,37,Female,14,49.84,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
371,73,Male,64,118.99,Month-to-Month,DSL,No,Bank Transfer,No
372,25,Male,41,30.62,One Year,Fiber Optic,Yes,Bank Transfer,No
373,24,Female,68,67.56,Two Year,DSL,Yes,Electronic Check,No
374,20,Female,59,97.64,Two Year,Fiber Optic,No,Electronic Check,No
375,34,Female,2,10.07,Month-to-Month,Fiber Optic,No,Credit Card,Yes
376,50,Female,10,87.22,Month-to-Month,DSL,No,Credit Card,Yes
377,65,Male,26,39.31,Month-to-Month,Fiber Optic,Yes,Credit Card,No
378,29,Male,4,28.67,Month-to-Month,DSL,No,Credit Card,Yes
379,68,Male,28,40.16,Month-to-Month,DSL,No,Electronic Check,Yes
380,39,Female,2,116.35,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
381,72,Male,66,108.11,Month-to-Month,DSL,No,Mailed Check,No
382,39,Male,16,33.51,Month-to-Month,Fiber Optic,No,Credit Card,Yes
383,63,Male,57,22.87,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
384,47,Female,23,50.06,One Year,No,No,Mailed Check,No
385,55,Female,23,75.16,One Year,Fiber Optic,No,Electronic Check,Yes
386,55,Male,21,105.39,Two Year,No,No,Electronic Check,No
387,62,Male,25,116.27,Month-to-Month,DSL,No,Bank Transfer,Yes
388,68,Female,58,92.63,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
389,71,Female,37,75.89,Month-to-Month,DSL,No,Credit Card,Yes
390,25,Female,49,25.66,Month-to-Month,DSL,No,Electronic Check,Yes
391,44,Female,15,18.14,One Year,Fiber Optic,No,Credit Card,Yes
392,44,Male,28,75.56,Month-to-Month,DSL,No,Credit Card,No
393,51,Female,67,69.3,One Year,DSL,Yes,Electronic Check,No
394,38,Male,4,103.07,One Year,DSL,Yes,Mailed Check,No
395,47,Female,47,45.49,One Year,DSL,Yes,Electronic Check,No
396,50,Male,50,14.37,One Year,DSL,Yes,Mailed Check,No
397,45,Male,60,56.61,One Year,DSL,No,Bank Transfer,No
398,64,Female,62,116.61,Month-to-Month,DSL,Yes,Credit Card,No
399,50,Male,67,97.51,One Year,Fiber Optic,Yes,Credit Card,No
400,22,Male,43,13.71,Month-to-Month,DSL,Yes,Bank Transfer,No
401,65,Male,58,106.21,Month-to-Month,DSL,No,Credit Card,Yes
402,36,Female,52,61.89,Month-to-Month,DSL,Yes,Bank Transfer,No
403,21,Female,69,50.12,Month-to-Month,DSL,No,Electronic Check,Yes
404,52,Female,46,48.14,Month-to-Month,DSL,No,Electronic Check,No
405,66,Male,25,75.47,Two Year,Fiber Optic,No,Credit Card,No
406,34,Male,25,68.37,Month-to-Month,No,No,Bank Transfer,No
407,61,Male,35,82.23,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
408,45,Male,61,73.1,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
409,47,Female,15,25.83,One Year,Fiber Optic,Yes,Bank Transfer,No
410,46,Male,35,38.3,Month-to-Month,DSL,Yes,Credit Card,Yes
411,63,Male,29,102.51,Month-to-Month,Fiber Optic,No,Credit Card,Yes
412,70,Male,38,82.96,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
413,23,Female,69,59.32,Month-to-Month,DSL,No,Bank Transfer,No
414,52,Male,24,30.09,One Year,No,No,Credit Card,No
415,58,Female,19,10.85,One Year,No,No,Credit Card,No
416,54,Female,46,44.31,One Year,Fiber Optic,No,Credit Card,Yes
417,41,Male,49,16.03,Month-to-Month,DSL,Yes,Mailed Check,Yes
418,46,Male,44,63.05,Month-to-Month,DSL,No,Credit Card,Yes
419,66,Male,26,100.4,Two Year,Fiber Optic,No,Electronic Check,Yes
420,63,Male,25,41.39,Month-to-Month,DSL,Yes,Mailed Check,No
421,70,Female,35,103.25,Month-to-Month,DSL,No,Mailed Check,Yes
422,48,Female,36,87.5,One Year,DSL,Yes,Electronic Check,No
423,52,Female,14,23.78,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
424,50,Female,56,80.9,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
425,69,Female,6,26.68,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
426,38,Female,32,82.03,Month-to-Month,DSL,No,Mailed Check,Yes
427,49,Female,26,25.7,One Year,No,Yes,Credit Card,No
428,40,Female,15,53.18,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
429,50,Female,49,72.33,Month-to-Month,Fiber Optic,Yes,Electronic Check,No
430,20,Female,56,15.54,One Year,Fiber Optic,No,Electronic Check,No
431,35,Male,37,26.86,Two Year,Fiber Optic,No,Bank Transfer,Yes
432,42,Male,53,45.24,Two Year,No,No,Mailed Check,No
433,59,Male,58,60.86,Two Year,Fiber Optic,Yes,Bank Transfer,No
434,48,Female,36,104.43,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
435,71,Male,11,30.6,Two Year,Fiber Optic,No,Electronic Check,No
436,20,Female,27,48.22,One Year,DSL,No,Credit Card,No
437,57,Female,2,62.34,Two Year,DSL,No,Bank Transfer,No
438,63,Male,22,42.54,Month-to-Month,Fiber Optic,No,Credit Card,No
439,41,Female,66,78.83,Month-to-Month,DSL,Yes,Credit Card,No
440,67,Male,17,38.23,Month-to-Month,DSL,No,Credit Card,Yes
441,49,Female,4,94.96,One Year,Fiber Optic,No,Credit Card,No
442,64,Female,14,65.57,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
443,39,Male,7,19.49,Two Year,Fiber Optic,No,Mailed Check,No
444,40,Male,16,78.97,Month-to-Month,DSL,No,Bank Transfer,No
445,19,Male,66,72.62,Month-to-Month,DSL,No,Mailed Check,Yes
446,44,Male,19,47.25,One Year,DSL,Yes,Mailed Check,No
447,59,Male,1,11.23,One Year,Fiber Optic,No,Mailed Check,No
448,19,Male,31,32.08,Month-to-Month,DSL,Yes,Bank Transfer,No
449,43,Female,4,54.63,One Year,DSL,No,Mailed Check,No
450,34,Female,58,31.99,One Year,DSL,Yes,Mailed Check,No
451,57,Female,56,73.52,Month-to-Month,No,No,Bank Transfer,Yes
452,50,Female,53,88.36,One Year,Fiber Optic,No,Electronic Check,Yes
453,26,Male,43,104.16,Month-to-Month,DSL,No,Credit Card,Yes
454,60,Female,49,81.17,One Year,DSL,No,Mailed Check,No
455,71,Female,60,85.79,Month-to-Month,Fiber Optic,No,Credit Card,Yes
456,65,Male,16,76.93,Month-to-Month,DSL,No,Credit Card,No
457,56,Female,60,118.4,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
458,46,Male,47,38.71,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
459,59,Male,15,39.29,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
460,72,Male,63,23.9,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
461,43,Female,28,63.43,Month-to-Month,DSL,No,Electronic Check,Yes
462,52,Male,20,20.58,Month-to-Month,No,No,Bank Transfer,Yes
463,67,Female,63,39.72,Month-to-Month,Fiber Optic,No,Credit Card,Yes
464,42,Female,33,63.09,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
465,41,Female,36,115.34,Month-to-Month,DSL,No,Mailed Check,Yes
466,30,Male,13,116.02,Month-to-Month,DSL,No,Bank Transfer,No
467,24,Male,62,91.81,Month-to-Month,DSL,No,Credit Card,No
468,74,Male,68,52.82,Two Year,Fiber Optic,No,Electronic Check,No
469,53,Female,23,105.17,Month-to-Month,DSL,No,Credit Card,No
470,62,Female,13,106.3,Month-to-Month,No,Yes,Bank Transfer,No
471,37,Male,40,110.12,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
472,18,Female,30,80.4,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
473,25,Male,25,32.2,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
474,63,Male,26,20.02,One Year,Fiber Optic,No,Bank Transfer,No
475,33,Female,24,110.63,Month-to-Month,DSL,Yes,Credit Card,Yes
476,31,Female,39,16.11,Month-to-Month,No,Yes,Electronic Check,Yes
477,29,Male,61,42.55,Month-to-Month,Fiber Optic,No,Credit Card,Yes
478,68,Female,49,63.57,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
479,40,Male,41,12.42,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
480,32,Male,70,109.76,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
481,45,Female,20,41.58,One Year,DSL,Yes,Electronic Check,No
482,51,Male,44,13.14,One Year,No,Yes,Mailed Check,No
483,19,Female,16,119.29,Two Year,DSL,No,Mailed Check,No
484,49,Male,21,44.25,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
485,40,Female,15,106.44,Month-to-Month,DSL,Yes,Bank Transfer,No
486,39,Female,39,59.88,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
487,68,Male,42,82.94,One Year,Fiber Optic,No,Credit Card,No
488,42,Female,61,36.52,Month-to-Month,No,No,Mailed Check,Yes
489,39,Female,4,65.32,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
490,39,Male,24,38.34,Month-to-Month,Fiber Optic,No,Credit Card,Yes
491,66,Female,3,114.62,Month-to-Month,No,No,Bank Transfer,No
492,69,Male,1,16.7,One Year,Fiber Optic,Yes,Bank Transfer,No
493,59,Female,13,40.21,Month-to-Month,DSL,No,Electronic Check,No
494,23,Male,54,108.24,Month-to-Month,DSL,No,Credit Card,Yes
495,32,Male,40,62.8,One Year,Fiber Optic,No,Bank Transfer,Yes
496,71,Male,11,76.01,One Year,DSL,No,Credit Card,No
497,60,Male,42,81.69,Two Year,Fiber Optic,No,Credit Card,Yes
498,54,Female,4,17.8,Month-to-Month,No,Yes,Credit Card,Yes
499,50,Male,25,11.95,Month-to-Month,DSL,No,Electronic Check,Yes
500,25,Female,36,113.16,Month-to-Month,DSL,No,Electronic Check,Yes
501,70,Male,64,39.87,Month-to-Month,Fiber Optic,Yes,Credit Card,No
502,61,Female,44,51.83,One Year,Fiber Optic,No,Credit Card,Yes
503,61,Male,40,85.03,One Year,Fiber Optic,No,Mailed Check,No
504,22,Female,45,35.99,Month-to-Month,DSL,No,Mailed Check,Yes
505,56,Female,8,90.64,Month-to-Month,DSL,No,Mailed Check,Yes
506,21,Male,35,60.41,Two Year,Fiber Optic,No,Credit Card,No
507,23,Male,44,104.23,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
508,62,Male,18,40.64,Month-to-Month,DSL,Yes,Credit Card,Yes
509,49,Female,47,32.42,Two Year,DSL,No,Bank Transfer,No
510,69,Female,25,101.49,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
511,47,Female,41,45.9,One Year,Fiber Optic,No,Credit Card,No
512,64,Female,5,55.31,One Year,Fiber Optic,No,Bank Transfer,No
513,52,Male,64,97.31,Two Year,Fiber Optic,Yes,Bank Transfer,No
514,72,Male,62,79.91,Month-to-Month,No,Yes,Mailed Check,No
515,57,Male,3,58.59,Two Year,DSL,Yes,Credit Card,No
516,69,Male,37,37.49,Month-to-Month,Fiber Optic,No,Credit Card,Yes
517,33,Female,41,94.06,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
518,30,Female,20,29.85,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
519,67,Male,67,112.11,Month-to-Month,DSL,No,Credit Card,Yes
520,59,Female,40,26.53,Two Year,DSL,No,Credit Card,No
521,47,Male,8,98.54,One Year,Fiber Optic,No,Bank Transfer,Yes
522,36,Female,5,56.67,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
523,34,Female,25,30.46,Month-to-Month,DSL,No,Credit Card,Yes
524,73,Female,39,54.26,Month-to-Month,DSL,Yes,Electronic Check,No
525,36,Female,37,34.37,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
526,45,Female,5,24.96,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
527,72,Female,8,36.31,One Year,DSL,Yes,Bank Transfer,No
528,43,Male,4,105.41,One Year,No,Yes,Credit Card,No
529,54,Female,41,21.65,Month-to-Month,Fiber Optic,No,Credit Card,Yes
530,43,Male,60,116.98,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
531,70,Male,54,10.55,One Year,DSL,No,Electronic Check,No
532,40,Male,22,82.41,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
533,26,Male,19,104.22,One Year,No,No,Bank Transfer,Yes
534,29,Male,68,112.74,One Year,DSL,No,Mailed Check,No
535,70,Male,33,25.84,Month-to-Month,Fiber Optic,No,Credit Card,Yes
536,18,Female,22,86.8,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
537,18,Female,65,21.81,Month-to-Month,No,No,Credit Card,Yes
538,64,Female,11,48.79,Month-to-Month,DSL,No,Mailed Check,No
539,51,Male,16,90.51,One Year,Fiber Optic,Yes,Electronic Check,No
540,49,Male,68,48.06,Month-to-Month,DSL,No,Bank Transfer,Yes
541,71,Male,44,44.47,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
542,65,Female,9,22.77,Two Year,Fiber Optic,No,Electronic Check,No
543,42,Female,62,17.31,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
544,57,Female,15,22.68,One Year,DSL,No,Electronic Check,No
545,62,Male,6,106.3,One Year,Fiber Optic,No,Mailed Check,Yes
546,70,Male,1,11.23,Month-to-Month,DSL,No,Electronic Check,Yes
547,18,Male,20,86.22,Month-to-Month,DSL,No,Bank Transfer,Yes
548,33,Female,36,94.55,One Year,Fiber Optic,Yes,Electronic Check,No
549,56,Male,2,72.47,One Year,No,No,Credit Card,No
550,22,Male,70,90.39,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
551,39,Male,2,81.75,Month-to-Month,DSL,No,Electronic Check,Yes
552,46,Male,3,60.11,One Year,Fiber Optic,Yes,Mailed Check,No
553,72,Female,7,52.1,Two Year,DSL,No,Credit Card,Yes
554,20,Female,64,113.55,One Year,DSL,Yes,Credit Card,No
555,29,Male,41,116.91,One Year,Fiber Optic,No,Credit Card,No
556,43,Male,54,81.64,Two Year,Fiber Optic,No,Credit Card,Yes
557,33,Female,41,31.7,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
558,68,Female,5,59.27,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
559,54,Male,63,64.62,Month-to-Month,Fiber Optic,Yes,Credit Card,No
560,39,Female,1,93.38,Two Year,Fiber Optic,No,Credit Card,Yes
561,74,Female,25,83.46,Two Year,DSL,No,Electronic Check,No
562,46,Male,46,66.63,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
563,31,Female,15,84.84,Month-to-Month,DSL,No,Electronic Check,Yes
564,45,Female,69,12.65,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
565,22,Female,17,95.43,One Year,DSL,No,Electronic Check,No
566,64,Female,21,33.28,Month-to-Month,DSL,Yes,Mailed Check,No
567,66,Male,53,82.21,Two Year,DSL,No,Electronic Check,Yes
568,47,Female,55,22.54,Month-to-Month,DSL,No,Mailed Check,Yes
569,63,Female,10,22.59,One Year,No,Yes,Mailed Check,No
570,69,Male,57,13.92,Month-to-Month,No,No,Credit Card,Yes
571,22,Female,65,110.13,Month-to-Month,Fiber Optic,Yes,Electronic Check,No
572,29,Male,37,76.5,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
573,33,Male,7,49.82,Month-to-Month,DSL,No,Credit Card,Yes
574,43,Female,40,96.66,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
575,43,Female,50,78.87,One Year,DSL,Yes,Mailed Check,No
576,65,Female,1,78.21,One Year,DSL,Yes,Mailed Check,No
577,38,Female,20,63.57,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
578,56,Female,31,10.87,Month-to-Month,DSL,No,Credit Card,Yes
579,53,Male,68,38.43,One Year,DSL,No,Mailed Check,Yes
580,50,Female,12,22.0,Month-to-Month,DSL,No,Mailed Check,Yes
581,47,Male,22,82.87,One Year,No,No,Bank Transfer,No
582,54,Female,1,37.35,One Year,Fiber Optic,No,Mailed Check,No
583,40,Male,1,59.52,One Year,Fiber Optic,No,Bank Transfer,Yes
584,27,Female,3,48.88,Month-to-Month,DSL,No,Electronic Check,No
585,71,Female,21,25.75,One Year,Fiber Optic,No,Electronic Check,No
586,22,Female,13,115.42,One Year,Fiber Optic,No,Mailed Check,No
587,53,Female,61,112.68,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
588,51,Female,13,19.31,Month-to-Month,No,No,Mailed Check,Yes
589,69,Male,33,101.01,Month-to-Month,DSL,No,Bank Transfer,Yes
590,48,Female,6,63.72,Month-to-Month,DSL,No,Electronic Check,No
591,27,Female,25,95.11,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
592,36,Female,23,26.63,Month-to-Month,No,Yes,Credit Card,No
593,49,Male,26,24.55,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
594,18,Female,4,107.98,Month-to-Month,Fiber Optic,No,Credit Card,Yes
595,73,Male,35,108.76,Month-to-Month,DSL,Yes,Credit Card,Yes
596,22,Female,25,61.25,Month-to-Month,Fiber Optic,Yes,Electronic Check,No
597,62,Male,20,105.72,One Year,Fiber Optic,No,Credit Card,Yes
598,21,Female,1,83.42,Month-to-Month,DSL,No,Credit Card,Yes
599,33,Female,68,30.35,One Year,Fiber Optic,No,Mailed Check,No
600,41,Male,23,46.18,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
601,33,Female,22,24.97,Month-to-Month,DSL,Yes,Bank Transfer,Yes
602,72,Male,62,95.13,Two Year,DSL,No,Credit Card,No
603,19,Female,1,118.38,One Year,DSL,No,Bank Transfer,No
604,66,Female,59,70.1,Month-to-Month,No,No,Electronic Check,Yes
605,45,Male,68,82.15,One Year,DSL,Yes,Mailed Check,No
606,49,Female,19,92.07,Month-to-Month,DSL,Yes,Credit Card,No
607,44,Male,30,34.67,Two Year,DSL,No,Electronic Check,No
608,37,Male,1,46.96,Month-to-Month,Fiber Optic,No,Credit Card,Yes
609,41,Female,48,55.36,One Year,DSL,No,Electronic Check,Yes
610,29,Female,19,75.4,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
611,67,Female,52,103.55,Month-to-Month,DSL,No,Electronic Check,Yes
612,52,Male,22,37.96,Two Year,DSL,Yes,Electronic Check,No
613,50,Male,50,61.8,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
614,50,Female,66,92.67,Month-to-Month,DSL,Yes,Mailed Check,No
615,68,Male,6,19.61,Month-to-Month,DSL,No,Mailed Check,Yes
616,60,Male,64,66.42,Month-to-Month,No,No,Credit Card,No
617,54,Male,21,25.88,One Year,Fiber Optic,Yes,Credit Card,No
618,29,Male,19,69.31,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
619,20,Female,37,94.46,Month-to-Month,DSL,No,Electronic Check,Yes
620,18,Female,63,36.06,One Year,Fiber Optic,No,Mailed Check,Yes
621,50,Female,29,103.44,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
622,57,Male,60,46.83,Two Year,Fiber Optic,No,Electronic Check,Yes
623,27,Male,34,30.99,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
624,60,Male,1,61.19,One Year,Fiber Optic,No,Credit Card,Yes
625,61,Male,48,106.37,Month-to-Month,DSL,Yes,Bank Transfer,Yes
626,46,Female,21,17.58,One Year,DSL,Yes,Mailed Check,No
627,30,Male,34,46.03,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
628,29,Male,26,81.85,Month-to-Month,DSL,No,Bank Transfer,No
629,48,Female,36,49.33,Month-to-Month,Fiber Optic,No,Electronic Check,No
630,63,Female,23,17.79,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
631,19,Female,47,46.52,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
632,68,Male,44,100.31,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
633,67,Male,20,116.48,Two Year,Fiber Optic,No,Mailed Check,No
634,52,Male,27,14.38,Month-to-Month,No,No,Bank Transfer,Yes
635,40,Male,61,72.62,One Year,DSL,No,Bank Transfer,No
636,34,Male,37,21.58,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
637,43,Male,52,84.84,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
638,25,Female,62,10.87,Month-to-Month,Fiber Optic,No,Credit Card,Yes
639,46,Male,66,11.62,One Year,DSL,No,Electronic Check,Yes
640,43,Female,24,95.46,Month-to-Month,DSL,No,Credit Card,Yes
641,27,Female,12,18.19,One Year,Fiber Optic,No,Bank Transfer,No
642,43,Female,16,43.57,Two Year,DSL,No,Bank Transfer,No
643,51,Male,36,115.38,Month-to-Month,DSL,Yes,Electronic Check,No
644,68,Male,2,118.38,Month-to-Month,DSL,Yes,Bank Transfer,No
645,58,Female,62,27.75,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
646,24,Male,64,71.7,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
647,21,Male,29,71.51,Month-to-Month,No,No,Credit Card,Yes
648,70,Female,31,59.76,Two Year,Fiber Optic,No,Mailed Check,No
649,67,Male,15,111.72,One Year,Fiber Optic,No,Credit Card,Yes
650,62,Male,55,92.94,Two Year,DSL,No,Mailed Check,No
651,28,Male,33,94.1,Month-to-Month,DSL,No,Mailed Check,Yes
652,46,Male,52,39.65,Month-to-Month,DSL,No,Electronic Check,Yes
653,73,Female,20,57.78,Month-to-Month,DSL,No,Bank Transfer,Yes
654,53,Female,38,63.62,Month-to-Month,No,No,Electronic Check,Yes
655,42,Male,3,42.88,One Year,Fiber Optic,No,Bank Transfer,Yes
656,38,Male,54,20.43,Two Year,DSL,No,Electronic Check,Yes
657,74,Male,66,23.9,Month-to-Month,No,No,Credit Card,No
658,53,Female,18,29.87,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
659,27,Male,7,32.4,Month-to-Month,No,No,Credit Card,Yes
660,54,Male,35,36.65,One Year,DSL,No,Electronic Check,Yes
661,26,Female,60,38.1,Month-to-Month,DSL,No,Mailed Check,No
662,41,Male,24,60.13,Month-to-Month,Fiber Optic,No,Credit Card,Yes
663,52,Female,39,66.05,Month-to-Month,DSL,No,Electronic Check,Yes
664,66,Male,12,43.98,Two Year,Fiber Optic,No,Credit Card,Yes
665,52,Female,53,109.8,One Year,DSL,Yes,Electronic Check,No
666,65,Male,64,70.85,Month-to-Month,Fiber Optic,No,Bank Transfer,No
667,53,Male,4,96.62,Month-to-Month,DSL,Yes,Credit Card,Yes
668,35,Female,5,111.67,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
669,66,Female,16,27.94,Month-to-Month,No,Yes,Bank Transfer,No
670,56,Female,27,57.07,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
671,49,Female,4,57.65,One Year,Fiber Optic,No,Mailed Check,Yes
672,41,Female,48,48.99,Month-to-Month,Fiber Optic,No,Credit Card,Yes
673,40,Male,8,10.98,Month-to-Month,Fiber Optic,No,Credit Card,Yes
674,49,Female,46,99.76,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
675,54,Female,44,22.27,Month-to-Month,DSL,No,Electronic Check,Yes
676,29,Female,67,119.5,Month-to-Month,DSL,Yes,Bank Transfer,No
677,66,Female,52,95.03,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
678,72,Male,34,73.8,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
679,30,Male,62,27.01,Month-to-Month,DSL,Yes,Electronic Check,No
680,40,Male,21,66.69,Two Year,Fiber Optic,No,Electronic Check,Yes
681,42,Male,24,38.72,One Year,Fiber Optic,Yes,Mailed Check,No
682,52,Male,44,37.76,Month-to-Month,DSL,No,Bank Transfer,Yes
683,58,Female,41,101.25,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
684,47,Male,29,51.87,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
685,34,Male,6,59.58,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
686,66,Female,56,102.73,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
687,37,Female,14,19.66,Month-to-Month,DSL,No,Mailed Check,No
688,65,Male,50,75.41,Month-to-Month,DSL,No,Electronic Check,Yes
689,42,Male,52,73.6,One Year,DSL,No,Electronic Check,No
690,39,Female,1,56.77,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
691,30,Male,12,101.28,Two Year,DSL,Yes,Mailed Check,No
692,36,Female,24,113.72,Month-to-Month,No,No,Credit Card,Yes
693,66,Female,37,61.19,Two Year,Fiber Optic,No,Bank Transfer,No
694,53,Male,70,60.18,Month-to-Month,Fiber Optic,No,Credit Card,Yes
695,29,Male,3,65.23,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
696,58,Male,27,89.54,Two Year,DSL,No,Credit Card,No
697,36,Female,53,83.49,Month-to-Month,DSL,No,Mailed Check,Yes
698,29,Female,17,34.51,Month-to-Month,DSL,No,Bank Transfer,Yes
699,26,Male,15,17.03,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
700,24,Male,39,114.42,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
701,45,Male,4,38.72,Two Year,Fiber Optic,Yes,Bank Transfer,No
702,31,Female,17,80.25,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
703,48,Female,11,101.13,Two Year,Fiber Optic,Yes,Electronic Check,Yes
704,69,Female,12,43.03,Month-to-Month,No,Yes,Credit Card,Yes
705,36,Male,32,79.9,Month-to-Month,No,Yes,Mailed Check,No
706,64,Female,27,21.87,Month-to-Month,Fiber Optic,No,Credit Card,Yes
707,33,Female,44,116.69,Month-to-Month,DSL,Yes,Credit Card,Yes
708,70,Male,43,16.4,Month-to-Month,DSL,No,Mailed Check,No
709,22,Female,49,58.2,One Year,No,No,Bank Transfer,No
710,52,Male,43,69.05,Month-to-Month,DSL,No,Credit Card,No
